name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,anweight,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstlgl,trstplc,trstplt,trstep,trstun,trstprt,trstprl,vote,prtvtbat,prtvtcbe,prtvtfch,prtvtdcz,prtvede1,prtvede2,prtvtfee,prtvtdes,prtvtdfi,prtvtcfr,prtvtbgb,prtvtehu,prtvtbie,prtvtcil,prtvtbis,prtvtbit,prtvblt1,prtvblt2,prtvblt3,prtvtfnl,prtvtbno,prtvtdpl,prtvtcpt,prtvtdru,prtvtbse,prtvtesi,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,pstplonl,clsprty,prtclcat,prtclcbe,prtclfch,prtcldcz,prtclede,prtclfee,prtclees,prtcldfi,prtclefr,prtclbgb,prtclfhu,prtcldie,prtcldil,prtclbis,prtclcit,prtclblt,prtclenl,prtclbno,prtclgpl,prtclept,prtcldru,prtclbse,prtclesi,prtdgcl,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,mnrgtjb,freehms,hmsfmlsh,hmsacld,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,crmvct,aesfdrk,health,hlthhmp,atchctr,atcherp,rlgblg,rlgdnm,rlgdnbat,rlgdnbe,rlgdnach,rlgdnade,rlgdnafi,rlgdngb,rlgdnhu,rlgdnie,rlgdnis,rlgdnlt,rlgdnnl,rlgdnno,rlgdnapl,rlgdnase,rlgblge,rlgdnme,rlgdebat,rlgdebe,rlgdeach,rlgdeade,rlgdeafi,rlgdegb,rlgdehu,rlgdeie,rlgdeis,rlgdelt,rlgdenl,rlgdeno,rlgdeapl,rlgdease,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzshipc,brncntr,cntbrthc,livecnta,lnghom1,lnghom2,blgetmg,facntr,fbrncntb,mocntr,mbrncntb,gvrfgap,rfgfrpc,rfgbfml,eneffap,rdcenr,cflsenr,elgcoal,elgngas,elghydr,elgnuc,elgsun,elgwind,elgbio,wrpwrct,wrenexp,wrdpimp,wrdpfos,wrntdis,wrinspw,wrtcfl,wrtratc,clmchng,clmthgt1,clmthgt2,ccnthum,ccrdprs,wrclmch,ccgdbd,lkredcc,lklmten,gvsrdcc,ownrdcc,inctxff,sbsrnen,banhhap,dfincac,smdfslv,uemplwk,slvpens,slvuemp,gvslvol,gvslvue,gvcldcr,sbstrec,sbprvpv,sbeqsoc,sbbsntx,sblazy,sblwcoa,imsclbn,uentrjb,lbenent,bennent,admub,ubpay,ubedu,ubunp,ub50pay,ub50edu,ub50unp,ub20pay,ub20edu,ub20unp,ubsppay,ubspedu,ubspunp,bnlwinc,eduunmp,wrkprbf,basinc,eusclbf,eudcnbf,lkuemp,lknemny,vteurmmb,vteumbgb,vteubcmb,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,yrbrn,agea,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,rshipa2,rshipa3,rshipa4,rshipa5,rshipa6,rshipa7,rshipa8,rshipa9,rshipa10,rshipa11,rshipa12,icpart1,rshpsts,rshpsfi,rshpsgb,lvgptnea,dvrcdeva,icpart2,iccohbt,marsts,marstfi,marstgb,maritalb,chldhm,chldhhe,domicil,eisced,edulvlb,edlveat,edlvebe,edlvdch,edlvdcz,edubde1,eduade2,eduade3,edlvdee,edlvges,edlvdfi,edlvdfr,edubgb1,eduagb2,edagegb,edlvdhu,edlvdie,edubil1,eduail2,edlvdis,edlvdit,edlvdlt,edlvenl,edlvdno,edlvepl,edupl2,edlvdpt,edlvdru,edlvdse,edlvesi,eduyrs,pdwrk,edctn,uempla,uempli,dsbld,rtrd,cmsrv,hswrk,dngoth,dngref,dngdk,dngna,icomdng,mainact,mnactic,icpdwrk,crpdwk,pdjobev,pdjobyr,emplrel,emplno,wrkctra,estsz,jbspv,njbspv,wkdcorga,iorgact,wkhct,icwhct,wkhtot,nacer2,tporgwk,isco08,wrkac6m,uemp3m,uemp12m,uemp5yr,mbtru,hincsrca,hinctnta,hincfel,icpart3,eiscedp,edulvlpb,edlvpeat,edlvpebe,edlvpdch,edlvpdcz,edupbde1,edupade2,edupade3,edlvpdee,edlvpfes,edlvpdfi,edlvpdfr,edupbgb1,edupagb2,edagepgb,edlvpdhu,edlvpdie,edupail2,edupbil1,edlvpdis,edlvpdit,edlvpdlt,edlvpenl,edlvpdno,edlvpepl,eduppl2,edlvpdpt,edlvpdru,edlvpdse,edlvpesi,pdwrkp,edctnp,uemplap,uemplip,dsbldp,rtrdp,cmsrvp,hswrkp,dngothp,dngnapp,dngrefp,dngdkp,dngnap,icomdnp,mnactp,icppdwk,crpdwkp,isco08p,emprelp,wkhtotp,eiscedf,edulvlfb,edlvfeat,edlvfebe,edlvfdch,edlvfdcz,edufbde1,edufade2,edufade3,edlvfdee,edlvffes,edlvfdfi,edlvfdfr,edufbgb1,edufagb2,edagefgb,edlvfdhu,edlvfdie,edufbil1,edufail2,edlvfdis,edlvfdit,edlvfdlt,edlvfenl,edlvfdno,edlvfepl,edlvfdpt,edlvfdru,edlvfdse,edlvfesi,emprf14,occf14b,eiscedm,edulvlmb,edlvmeat,edlvmebe,edlvmdch,edlvmdcz,edumbde1,edumade2,edumade3,edlvmdee,edlvmfes,edlvmdfi,edlvmdfr,edumbgb1,edumagb2,edagemgb,edlvmdhu,edlvmdie,edumbil1,edumail2,edlvmdis,edlvmdit,edlvmdlt,edlvmenl,edlvmdno,edlvmepl,edlvmdpt,edlvmdru,edlvmdse,edlvmesi,emprm14,occm14b,atncrse,anctry1,anctry2,region,regunit,intewde,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun,inwdds,inwmms,inwyys,inwshh,inwsmm,inwdde,inwmme,inwyye,inwehh,inwemm,inwtm
ESS8e02_3,8,2.3,23.11.2023,10000004,DE,1.2370052,1.0472832,2.4998093,2.6180081,3,5,1080,8,5,8,3,2,2,2,3,4,6,1,7,8,1,3,1,,,,,2,5,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,,,,,,,,,,,,,,,,,2,2,9,6,3,2,1,6,3,3,2,5,1,7,2,3,3,8,7,10,10,5,5,2,2,2,2,3,10,9,1,2,,,,2,,,,,,,,,,,6,66,,,,6666,,,,,,,,,,,1,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GER,000,2,1,66,1,66,1,2,2,10,3,8,4,2,4,5,1,1,4,2,2,3,4,3,2,1,5,2,6,3,4,7,4,4,4,5,5,5,3,2,3,4,2,11,5,5,6,5,8,5,4,4,1,4,4,4,4,5,2,3,6,6,6,6,6,6,4,3,4,6,6,6,3,1,1,3,4,4,1,1,1,,,4,1,1,2,1,6,6,6,6,6,6,6,6,1994,22,1964,1966,2012,6666,6666,6666,6666,6666,6666,6666,6666,3,3,4,66,66,66,66,66,66,66,66,2,66,,,2,2,2,6,6,,,6,2,2,4,3,322,,,,,4,0,6,,,,,,,,,,,,,,,,,,,,,,,12,0,0,1,0,0,0,0,0,0,0,0,0,2,66,3,2,2,1,2014,1,66666,2,4,2,66666,0,0,38,1,38,53,4,4412,2,2,6,6,1,1,6,1,2,66,6666,,,,,6666,6666,6666,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,6,66,6,6,66666,6,666,88,8888,,,,,8888,8888,8888,,,,,,,,,,,,,,,,,,,,,,1,5,88,8888,,,,,8888,8888,8888,,,,,,,,,,,,,,,,,,,,,,1,5,2,11070,555555,DEF,1,2,3,6,2,6,1,2,3,1,2,2,2,2,4,2,6,3,6,1,2,2,2,4,11,2016,12,13,4,11,2016,13,17,64
ESS8e02_3,8,2.3,23.11.2023,10000006,DE,1.2370052,1.09693,2.4998093,2.7421157,30,4,30,8,8,7,1,2,4,3,3,8,9,7,6,7,7,8,1,,,,,2,2,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,1,1,1,,,,,2,,,,,,,,,,,,,,,,,,,2,5,9,9,8,8,6,6,1,5,1,5,3,8,1,1,2,9,8,7,9,6,6,3,1,1,2,3,10,9,1,2,,,,2,,,,,,,,,,,6,66,,,,6666,,,,,,,,,,,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GER,000,2,1,66,1,66,3,3,3,10,5,8,5,3,3,5,1,1,1,2,5,4,2,2,2,2,2,2,6,4,4,8,3,9,7,5,5,8,2,1,2,2,2,2,7,5,10,10,10,3,2,3,3,3,5,3,4,2,4,3,6,6,6,6,6,6,3,4,3,6,6,6,1,1,3,3,4,4,1,1,1,,,3,1,2,2,6,6,6,6,6,6,6,6,6,1958,58,1960,1989,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,2,66,66,66,66,66,66,66,66,66,1,1,,,1,2,1,2,66,,,1,1,6,4,3,322,,,,,4,0,7,,,,,,,,,,,,,,,,,,,,,,,10,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,5,1,2,9,8,37,1,38,66,4,3512,2,2,6,6,1,1,77,1,1,3,321,,,,,4,0,3,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,5142,1,45,3,322,,,,,3,0,6,,,,,,,,,,,,,,,,,,,,,,1,6,3,322,,,,,3,0,6,,,,,,,,,,,,,,,,,,,,,,1,7,2,11070,555555,DEF,1,2,3,6,1,5,5,2,4,1,1,2,1,1,4,2,5,4,4,1,1,5,5,4,11,2016,18,18,4,11,2016,19,58,100
ESS8e02_3,8,2.3,23.11.2023,10000012,DE,1.2370052,0.62173814,2.4998093,1.5542268,60,5,60,5,8,7,1,2,4,2,3,9,10,7,5,9,3,5,1,,,,,2,2,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,2,2,1,,,,,2,,,,,,,,,,,,,,,,,,,3,5,9,7,3,6,8,7,2,4,2,5,3,9,1,1,1,8,5,5,8,4,5,4,2,2,3,3,9,8,1,2,,,,2,,,,,,,,,,,6,66,,,,6666,,,,,,,,,,,8,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GER,000,2,1,66,1,66,3,3,2,9,4,7,4,4,2,3,3,3,4,1,3,3,2,4,2,2,2,1,6,4,4,9,3,0,5,3,2,3,4,5,4,3,2,3,5,4,8,8,5,3,2,3,3,3,2,4,3,2,2,4,6,6,6,6,6,6,6,6,6,4,1,4,4,2,2,2,3,4,1,1,1,,,2,1,1,6,6,6,6,6,6,6,6,6,6,1953,64,1953,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,66,66,66,1,1,,,2,2,1,2,66,,,1,2,2,4,7,720,,,,,4,8,11,,,,,,,,,,,,,,,,,,,,,,,12,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,2,5,1,20,5,5,40,1,45,71,3,2165,2,2,6,6,3,1,4,1,1,7,800,,,,,4,9,4,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,4110,1,20,2,229,,,,,3,0,2,,,,,,,,,,,,,,,,,,,,,,4,66,3,322,,,,,4,0,6,,,,,,,,,,,,,,,,,,,,,,1,3,2,11070,555555,DEF,1,2,2,3,2,3,2,2,4,1,2,2,2,2,4,3,2,4,3,1,2,3,3,19,1,2017,14,7,19,1,2017,16,52,165
ESS8e02_3,8,2.3,23.11.2023,10000017,DE,1.2370052,1.2136598,2.4998093,3.033918,15,3,6666,7,8,8,3,4,1,3,2,9,10,7,7,8,7,8,1,,,,,1,88,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,66,,,,,,,,,,,,,,,,,,,6,8,9,8,7,7,6,7,1,5,1,5,1,2,1,2,1,5,8,7,9,5,4,3,2,1,2,3,9,8,1,2,,,,2,,,,,,,,,,,6,66,,,,6666,,,,,,,,,,,6,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GER,000,2,1,66,1,66,1,1,2,8,5,10,4,4,1,5,1,1,3,2,4,3,4,3,1,2,2,1,6,4,3,8,4,0,8,6,5,7,2,1,1,2,2,2,7,7,7,5,7,1,1,1,4,4,2,2,2,3,1,4,6,6,6,6,6,6,6,6,6,2,2,2,2,3,2,2,2,2,1,1,1,,,3,1,2,1,6,6,6,6,6,6,6,6,6,1964,52,1967,1998,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,2,66,66,66,66,66,66,66,66,66,1,1,,,1,2,1,2,66,,,1,1,6,4,3,322,,,,,4,0,6,,,,,,,,,,,,,,,,,,,,,,,10,1,0,0,0,0,0,0,0,0,0,0,0,2,66,1,1,6,6,6666,1,66666,1,3,2,66666,3,1,39,1,42,49,4,8312,2,2,6,6,1,1,77,1,1,3,322,,,,,4,0,7,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,8312,1,20,3,322,,,,,3,0,7,,,,,,,,,,,,,,,,,,,,,,1,6,3,322,,,,,3,0,7,,,,,,,,,,,,,,,,,,,,,,3,66,1,11070,555555,DEF,1,2,2,3,1,3,1,4,2,1,2,2,3,1,4,3,5,3,3,1,1,2,4,3,11,2016,19,10,3,11,2016,20,16,66
ESS8e02_3,8,2.3,23.11.2023,10000019,DE,1.2370052,0.62173814,2.4998093,1.5542268,150,5,150,6,8,7,1,3,3,3,3,4,8,1,1,4,3,5,1,,,,,1,5,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,1,1,,,,,5,,,,,,,,,,,,,,,,,,,2,7,8,7,3,6,4,6,2,3,2,3,4,6,1,2,3,6,3,4,8,4,3,2,2,2,3,3,10,6,1,2,,,,2,,,,,,,,,,,6,66,,,,6666,,,,,,,,,,,5,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,2,CH,1950,GER,000,1,2,IN,1,66,4,2,3,10,4,10,4,3,2,4,2,3,5,2,4,4,4,2,2,3,4,3,6,3,3,7,3,5,7,5,3,5,3,2,4,2,3,2,4,3,7,7,9,4,1,4,3,3,3,2,4,2,3,1,3,2,2,6,6,6,6,6,6,6,6,6,2,2,2,1,3,3,1,1,1,,,2,1,2,6,6,6,6,6,6,6,6,6,6,1949,67,1954,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,66,66,66,1,1,,,1,2,1,2,66,,,1,2,1,4,7,720,,,,,6,8,0,,,,,,,,,,,,,,,,,,,,,,,19,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,1,1970,1,66666,1,4,1,150,9,8,40,1,48,999,4,1120,2,2,6,6,3,1,10,1,1,3,321,,,,,4,0,3,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,3221,1,42,4,313,,,,,6,0,0,,,,,,,,,,,,,,,,,,,,,,2,2,3,322,,,,,4,0,7,,,,,,,,,,,,,,,,,,,,,,3,66,2,11070,555555,DEF,1,2,3,3,2,4,2,4,3,1,2,3,2,1,2,3,5,3,4,1,2,3,5,5,12,2016,16,39,6,12,2016,18,17,
ESS8e02_3,8,2.3,23.11.2023,10000020,DE,1.2370052,1.09693,2.4998093,2.7421157,0,5,240,0,3,3,4,1,3,1,2,0,0,0,3,5,0,0,2,,,,,66,66,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,2,1,2,,,,,66,,,,,,,,,,,,,,,,,,,6,5,10,9,10,10,1,9,5,5,2,5,1,9,1,4,4,0,2,2,0,2,1,1,1,1,5,1,0,0,1,2,,,,2,,,,,,,,,,,6,66,,,,6666,,,,,,,,,,,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GER,000,2,1,66,1,66,5,1,4,10,4,7,5,4,2,5,1,1,3,3,5,5,5,3,1,3,5,2,6,5,1,0,3,2,0,0,3,0,4,5,1,1,5,88,0,1,10,10,2,5,5,5,3,2,3,3,5,1,5,4,6,6,6,6,6,6,6,6,6,4,4,4,2,1,3,4,4,2,1,4,1,,,2,1,2,6,6,6,6,6,6,6,6,6,6,1943,73,1944,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,66,66,66,1,1,,,1,2,1,2,66,,,1,2,1,4,3,322,,,,,3,0,6,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,1,2001,2,23,6,2,1,23,10,10,60,1,60,27,4,1120,2,2,6,6,3,4,3,4,1,3,322,,,,,4,0,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,2,66,2,2,66666,6,666,3,322,,,,,3,0,6,,,,,,,,,,,,,,,,,,,,,,2,5,3,322,,,,,3,0,7,,,,,,,,,,,,,,,,,,,,,,2,5,2,11070,555555,DEF,1,2,1,6,6,6,1,2,2,1,2,1,1,1,1,1,6,1,1,1,1,1,6,4,11,2016,13,38,4,11,2016,14,38,60
ESS8e02_3,8,2.3,23.11.2023,10000026,DE,1.2370052,0.8424962,2.4998093,2.1060798,15,5,60,3,5,6,3,3,1,3,1,6,6,2,2,1,2,4,1,,,,,88,88,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,66,,,,,,,,,,,,,,,,,,,6,6,6,4,3,7,3,9,3,5,1,5,1,1,2,2,2,5,10,8,7,4,4,2,2,2,4,2,6,4,2,66,,,,6666,,,,,,,,,,,2,66,,,,6666,,,,,,,,,,,3,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,66,1,66,6666,GER,ENG,2,1,66,1,66,5,2,3,10,5,3,3,3,1,4,4,2,4,2,3,3,4,3,2,2,3,1,6,4,4,7,4,0,4,2,0,8,3,5,2,2,2,5,10,7,10,10,10,2,2,2,3,2,2,4,2,3,1,3,6,6,6,6,6,6,1,1,4,6,6,6,2,1,2,3,1,4,55,1,1,,,3,2,1,1,6,6,6,6,6,6,6,6,6,1983,34,1979,2016,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,2,66,66,66,66,66,66,66,66,66,1,1,,,1,2,1,2,66,,,1,1,6,4,6,620,,,,,5,4,10,,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,0,1,0,0,0,0,2,66,8,2,2,1,2015,1,66666,1,1,2,66666,10,10,40,1,60,21,4,2433,1,1,2,2,3,1,8,1,1,6,620,,,,,5,4,7,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,2,66,1,6,1221,1,40,3,322,,,,,3,0,6,,,,,,,,,,,,,,,,,,,,,,1,6,3,322,,,,,4,0,7,,,,,,,,,,,,,,,,,,,,,,3,66,2,11070,11078,DEF,1,2,1,3,2,3,1,4,5,2,1,5,1,2,1,1,6,4,3,2,2,1,5,10,1,2017,14,9,10,1,2017,15,39,90
ESS8e02_3,8,2.3,23.11.2023,10000028,DE,1.2370052,1.2943205,2.4998093,3.2355542,50,5,60,7,5,8,2,4,4,3,3,7,8,4,7,7,4,5,1,,,,,2,4,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,,,,,2,,,,,,,,,,,,,,,,,,,2,3,9,6,6,7,8,6,2,5,1,5,1,6,1,1,1,8,7,7,9,6,3,3,1,2,2,3,7,7,2,66,,,,6666,,,,,,,,,,,2,66,,,,6666,,,,,,,,,,,7,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GER,NDS,2,1,66,1,66,3,4,2,10,5,9,4,3,3,5,1,1,2,3,3,3,4,3,3,2,3,1,6,4,4,8,4,3,8,4,3,8,2,1,1,3,2,5,4,6,8,5,9,4,3,2,2,3,2,4,4,3,2,3,6,6,6,6,6,6,2,3,3,6,6,6,2,3,3,3,3,4,2,1,1,,,3,2,1,1,6,6,6,6,6,6,6,6,6,1977,40,1975,2014,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,2,66,66,66,66,66,66,66,66,66,1,1,,,1,2,1,2,66,,,1,1,6,4,5,422,,,,,5,0,7,,,,,,,,,,,,,,,,,,,,,,,15,0,0,0,0,0,0,0,1,0,0,0,0,2,66,8,2,2,1,2016,2,0,6,1,2,66666,10,10,20,1,40,74,5,2166,2,1,2,1,3,1,6,2,1,5,422,,,,,5,0,7,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,6,2320,1,40,6,610,,,,,4,5,6,,,,,,,,,,,,,,,,,,,,,,2,1,3,322,,,,,4,0,7,,,,,,,,,,,,,,,,,,,,,,3,66,2,11070,11078,DEF,1,2,2,4,5,4,4,2,5,2,5,2,4,2,4,4,4,5,5,2,2,2,4,20,1,2017,17,9,20,1,2017,19,11,122
ESS8e02_3,8,2.3,23.11.2023,10000030,DE,1.2370052,1.2031833,2.4998093,3.0077288,120,3,6666,5,5,5,1,3,3,2,3,0,8,6,7,5,5,10,1,,,,,1,5,,,,,,,,,,,,,,,,,,,,,2,2,1,2,1,2,2,2,1,,,,,1,,,,,,,,,,,,,,,,,,,3,6,10,9,5,5,8,7,1,3,2,3,4,6,2,2,2,5,5,5,7,2,2,2,2,3,2,3,10,8,1,2,,,,2,,,,,,,,,,,6,66,,,,6666,,,,,,,,,,,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,66,1,66,6666,GER,000,2,1,66,1,66,5,3,3,10,6,8,5,4,3,5,2,2,5,2,3,3,3,3,3,2,3,2,6,5,3,10,3,4,8,8,8,8,3,2,1,2,3,3,7,4,8,8,10,2,2,2,2,2,2,3,2,2,2,4,6,6,6,6,6,6,6,6,6,4,4,3,4,3,2,1,2,4,55,1,1,,,2,2,1,6,6,6,6,6,6,6,6,6,6,1939,77,1940,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,66,66,66,66,66,66,66,66,66,66,1,1,,,2,2,1,2,66,,,1,2,2,4,3,322,,,,,4,0,7,,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0,1,0,0,0,0,0,0,2,66,6,2,2,1,1956,1,66666,1,1,2,66666,10,10,45,1,0,22,4,4311,2,2,6,6,3,4,6,2,1,5,520,,,,,5,2,6,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,2,66,2,2,66666,6,666,5,520,,,,,4,0,10,,,,,,,,,,,,,,,,,,,,,,4,66,3,322,,,,,4,0,6,,,,,,,,,,,,,,,,,,,,,,2,6,2,11070,555555,DEF,1,2,1,5,2,2,1,2,2,2,2,2,1,1,1,1,6,2,4,1,1,2,3,19,11,2016,15,29,19,11,2016,17,43,134
ESS8e02_3,8,2.3,23.11.2023,10000032,DE,1.2370052,0.4436516,2.4998093,1.1090443,90,5,240,6,6,7,3,2,1,2,1,7,7,4,7,8,5,4,3,,,,,66,66,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,66,,,,,,,,,,,,,,,,,,,6,5,7,8,7,7,9,9,3,2,3,3,3,5,1,1,1,8,8,8,7,7,3,3,2,2,2,3,5,5,2,66,,,,6666,,,,,,,,,,,2,66,,,,6666,,,,,,,,,,,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,PK,2,PK,7777,GER,PER,2,2,PK,2,PK,1,4,1,8,3,5,4,3,2,4,1,1,3,1,1,1,1,1,1,1,1,2,6,1,3,4,1,5,5,5,6,4,4,2,4,3,3,4,7,7,8,8,7,5,2,2,3,2,2,1,3,8,3,2,6,6,6,4,4,3,6,6,6,6,6,6,2,2,2,3,3,3,1,3,1,,,1,1,6,6,6,6,6,6,6,6,6,6,6,1986,30,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,66,66,66,66,66,66,66,66,66,66,66,2,66,,,2,2,2,6,6,,,6,2,2,4,77,7777,,,,,7777,0,7777,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,1,0,0,0,0,0,0,0,0,2,66,4,2,2,1,2012,1,66666,1,5,2,66666,0,0,40,1,40,84,3,5412,2,2,6,6,3,5,77,2,2,66,6666,,,,,6666,6666,6666,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,6,66,6,6,66666,6,666,77,7777,,,,,7777,7777,7777,,,,,,,,,,,,,,,,,,,,,,1,5,77,7777,,,,,7777,0,7777,,,,,,,,,,,,,,,,,,,,,,3,66,2,41080,555555,DEF,1,2,3,3,1,2,2,5,3,2,4,4,4,2,2,2,5,2,2,2,3,1,5,5,11,2016,8,30,5,11,2016,9,32,62
